sku,observed_months,seasonality_status,level_qty,anchor_month_index,slope_12,slope_6,stable_trend_per_month,trend_status,latest_observed_month,level_window,leave_one_out_sign_share
010300131_,3,insufficient_history,1.0,24315.5,0.0,0.0,0.0,insufficient_recent_history,2026-05-01,6_calendar_months,
010300142_,6,insufficient_history,2.0,24315.0,0.0,0.0,0.0,insufficient_recent_history,2026-04-01,6_calendar_months,
010300144_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-02-01,none,
010300150_,12,insufficient_history,1.0,24317.5,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
010300153_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010300156_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-01-01,none,
010300157_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-01-01,none,
010300159_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010300160_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010300161_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010300162_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010300163_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-01-01,none,
010300164_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010300165_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010300166_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-05-01,none,
010300167_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-03-01,none,
010300168_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-10-01,none,
010300169_,5,insufficient_history,10.0,24297.2,0.0,0.0,0.0,insufficient_recent_history,2025-03-01,all_known_history_stale,
010300170_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010300171_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-10-01,none,
010300184_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010300185_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-10-01,none,
010300188_,4,insufficient_history,1.0,24315.0,0.0,0.0,0.0,insufficient_recent_history,2026-04-01,6_calendar_months,
010300189_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-07-01,none,
010300191_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010300200_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-05-01,none,
010300239_,3,insufficient_history,5.0,24316.0,0.0,0.0,0.0,insufficient_recent_history,2026-05-01,6_calendar_months,
010300242_,4,insufficient_history,6.0,24317.0,0.0,0.0,0.0,insufficient_recent_history,2026-06-01,3_calendar_months,
010300250_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010300251_,3,insufficient_history,1.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
010300252_,4,insufficient_history,1.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
010400842_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-12-01,none,
010400849_,10,insufficient_history,6.666666666666667,24318.0,-0.050179211469534,0.7142857142857143,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9
010400850_,11,insufficient_history,6.0,24317.5,0.15454545454545454,-4.5,0.0,unstable_trend_disabled,2026-07-01,3_calendar_months,0.7272727272727273
010400854_,12,insufficient_history,21.0,24318.0,0.3041958041958042,3.0,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
010400865_,12,insufficient_history,13.666666666666666,24318.0,0.02594670406732117,2.142857142857143,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.6363636363636364
010400867_,12,insufficient_history,19.333333333333332,24318.0,1.1573426573426573,2.257142857142857,1.1573426573426573,stable,2026-08-01,3_calendar_months,1.0
010400925_,12,insufficient_history,12.0,24318.0,0.20279720279720284,1.8,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
010400926_,4,insufficient_history,2.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
010400927_,12,insufficient_history,8.666666666666666,24318.0,0.541958041958042,0.2571428571428571,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010400928_,6,insufficient_history,8.0,24317.5,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
010400929_,8,insufficient_history,11.5,24318.0,1.0982658959537572,1.6779661016949152,1.0982658959537572,stable,2026-08-01,3_calendar_months,1.0
010400930_,5,insufficient_history,3.0,24318.0,0.0,0.0,0.0,insufficient_recent_history,2026-07-01,3_calendar_months,
010400931_,10,insufficient_history,3.6666666666666665,24318.0,0.13716814159292037,0.02857142857142857,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010400932_,8,insufficient_history,2.6666666666666665,24318.0,-0.036036036036036036,0.2857142857142857,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.625
010400933_,11,insufficient_history,6.0,24318.0,0.5200267022696928,0.8488372093023256,0.5200267022696928,stable,2026-08-01,3_calendar_months,1.0
010400934_,10,insufficient_history,17.666666666666668,24318.0,0.4063205417607224,3.1142857142857143,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010400939_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400940_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400941_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400942_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400943_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400944_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400945_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400946_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400947_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-07-01,none,
010400948_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400949_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-07-01,none,
010400950_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-06-01,none,
010400951_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400952_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400953_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-08-01,none,
010400954_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400955_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-07-01,none,
010400956_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400957_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010400958_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-08-01,none,
010500001_,31,estimated_from_past,39.266755190131484,24318.0,-0.09796566378523253,7.686394562831203,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.5
010500002_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-04-01,none,
010500003_,32,estimated_from_past,18.92406651055752,24318.0,-4.861329902355777,-18.693073867647318,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500004_,32,estimated_from_past,1687.050656899515,24318.0,73.8413120762122,158.49138367899513,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500005_,32,estimated_from_past,3337.6790136603954,24318.0,48.6601303773395,302.0647249819952,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500006_,32,estimated_from_past,22397.02531834651,24318.0,159.21723919804958,461.17062539326247,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500007_,32,estimated_from_past,668.6412550280062,24318.0,-8.862437623211616,14.478646443369637,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
010500008_,32,estimated_from_past,13943.343577724125,24318.0,-66.06786020227666,-245.55098981819538,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
010500009_,32,estimated_from_past,3044.7149150801183,24318.0,48.963714076004926,26.7130951056391,48.963714076004926,stable,2026-08-01,3_calendar_months,1.0
010500010_,32,estimated_from_past,721.250090680686,24318.0,-11.649533713736714,28.570537561165025,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
010500011_,32,estimated_from_past,314.3332006035266,24318.0,-6.459693779104315,34.12630868710464,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500012_,32,estimated_from_past,439.4938964975565,24318.0,-10.301088280283016,17.844235950171406,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500014_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500015_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500017_,4,insufficient_history,25.5,24305.25,0.0,0.0,0.0,insufficient_recent_history,2025-10-01,all_known_history_stale,
010500018_,32,estimated_from_past,246.25951561499903,24318.0,-7.1230553495429705,0.3148237100128037,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500019_,32,estimated_from_past,2245.836795807911,24318.0,-38.07480921224893,48.74492360900086,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500020_,29,estimated_from_past,45.23146454540248,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
010500021_,32,estimated_from_past,4592.937998207984,24318.0,101.38466204320898,174.8844374158924,101.38466204320898,stable,2026-08-01,3_calendar_months,1.0
010500022_,32,estimated_from_past,1205.9705284869015,24318.0,-14.670199577916865,31.913907196849895,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500023_,32,estimated_from_past,646.4325455752618,24318.0,-0.1833379267201515,9.593291128902393,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.4166666666666667
010500024_,32,estimated_from_past,171.38733143591924,24318.0,-4.367096438792119,-59.98849187729925,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
010500025_,32,estimated_from_past,227.8758353603304,24318.0,3.0990678782578307,-168.44025855394415,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.6666666666666666
010500027_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500028_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500029_,9,insufficient_history,3.3333333333333335,24300.88888888889,0.0,0.0,0.0,insufficient_recent_history,2025-10-01,all_known_history_stale,
010500030_,3,insufficient_history,20.333333333333332,24301.333333333332,0.0,0.0,0.0,insufficient_recent_history,2025-06-01,all_known_history_stale,
010500031_,5,insufficient_history,62.4,24297.4,0.0,0.0,0.0,insufficient_recent_history,2025-11-01,all_known_history_stale,
010500032_,32,estimated_from_past,82.82160073099992,24318.0,-9.282586370076077,-8.136021503951516,-8.282160073099993,stable_capped,2026-08-01,3_calendar_months,1.0
010500033_,32,estimated_from_past,771.3059041016055,24318.0,-9.632157881076292,30.13231578728211,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500034_,31,estimated_from_past,70.35367388047439,24318.0,-1.9568525259092377,2.6162954402090155,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500035_,32,estimated_from_past,1565.6366126637058,24318.0,-13.698196197277392,24.367787872716644,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500036_,32,estimated_from_past,1435.0172365913938,24318.0,0.9087970822628755,46.445444037020465,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.5
010500037_,32,estimated_from_past,829.1575889010186,24318.0,-15.113649483020664,42.580641886368355,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500038_,32,estimated_from_past,384.1801455926572,24318.0,-7.652732044804058,-3.0112284860310345,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500039_,32,estimated_from_past,1269.6825500107286,24318.0,-14.560078325007536,35.92112097727613,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500040_,32,estimated_from_past,6.802045854902135,24318.0,0.46141404318757356,-2.9117330246206605,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500041_,29,insufficient_history,9.333333333333334,24318.0,-1.8858477970627503,1.488372093023256,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500042_,30,estimated_from_past,24.06718417432397,24318.0,0.731818574339035,3.7060645703214035,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
010500044_,31,estimated_from_past,16.175764513327064,24318.0,0.8684687199815758,-0.8218374478609313,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500045_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500046_,27,insufficient_history,9.0,24318.0,0.04672897196261681,-1.7674418604651163,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.5454545454545454
010500047_,24,insufficient_history,7.0,24317.5,-0.5619047619047619,2.1,0.0,unstable_trend_disabled,2026-07-01,3_calendar_months,0.875
010500048_,32,estimated_from_past,41.08762811499164,24318.0,-2.6047931797959127,1.7514184659666225,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500050_,5,insufficient_history,1.0,24300.6,0.0,0.0,0.0,insufficient_recent_history,2025-11-01,all_known_history_stale,
010500053_,15,insufficient_history,1.0,24315.0,0.0,0.0,0.0,insufficient_recent_history,2026-04-01,6_calendar_months,
010500054_,25,insufficient_history,13.333333333333334,24318.0,-2.8322237017310252,0.0,0.0,flat_or_unstable,2026-08-01,3_calendar_months,
010500063_,32,estimated_from_past,10.486262333070565,24318.0,0.20250995319409182,-1.16566758399748,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.8333333333333334
010500068_,32,estimated_from_past,4.100151853675702,24318.0,-0.7754432218190457,-1.9924921181123474,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500082_,3,insufficient_history,5.666666666666667,24309.0,0.0,0.0,0.0,insufficient_recent_history,2026-02-01,all_known_history_stale,
010500090_,28,estimated_from_past,6.9232139780168405,24318.0,-1.0903189242999416,-1.127987312389,-0.6923213978016841,stable_capped,2026-08-01,3_calendar_months,1.0
010500091_,6,insufficient_history,1.8333333333333333,24303.833333333332,0.0,0.0,0.0,insufficient_recent_history,2026-02-01,all_known_history_stale,
010500092_,32,estimated_from_past,9.040483122546199,24318.0,-0.40755745901627083,-0.7647470310987295,-0.40755745901627083,stable,2026-08-01,3_calendar_months,1.0
010500093_,31,estimated_from_past,15.938968777249462,24318.0,-1.2729249084125807,-0.019792285719741592,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500094_,32,estimated_from_past,16.979144027258524,24318.0,0.07250337998220738,3.0256442694848933,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.75
010500095_,32,estimated_from_past,35.93272864668537,24318.0,-0.2467872743550093,0.9528112203269367,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.75
010500101_,6,insufficient_history,15.5,24318.5,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
010500102_,32,estimated_from_past,25.292204839391193,24318.0,-0.7669610714138405,0.33283059871873266,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
010500103_,30,estimated_from_past,298.3522011124298,24318.0,14.689090678051642,79.1454161016857,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500110_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500111_,16,insufficient_history,6.0,24318.0,-2.6239316239316235,-0.9594594594594595,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500122_,32,estimated_from_past,76.4579113116539,24318.0,-0.8553193859001235,1.7369740933415454,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
010500123_,5,insufficient_history,29.4,24295.8,0.0,0.0,0.0,insufficient_recent_history,2025-08-01,all_known_history_stale,
010500124_,32,estimated_from_past,25.54503145024525,24318.0,-5.402669426814808,2.5899845704683893,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010500129_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-02-01,none,
010500136_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-12-01,none,
010500137_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500138_,4,insufficient_history,33.75,24300.25,0.0,0.0,0.0,insufficient_recent_history,2025-08-01,all_known_history_stale,
010500139_,4,insufficient_history,319.0,24294.0,0.0,0.0,0.0,insufficient_recent_history,2024-11-01,all_known_history_stale,
010500140_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500141_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-02-01,none,
010500142_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500143_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-11-01,none,
010500144_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500145_,3,insufficient_history,96.0,24294.0,0.0,0.0,0.0,insufficient_recent_history,2024-10-01,all_known_history_stale,
010500147_,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-07-01,none,
010500148_,3,insufficient_history,2.0,24295.666666666668,0.0,0.0,0.0,insufficient_recent_history,2025-06-01,all_known_history_stale,
010500149_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500150_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500151_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2024-06-01,none,
010500152_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-10-01,none,
010500153_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-03-01,none,
010500154_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500156_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500157_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500158_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500159_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500160_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-11-01,none,
010500161_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500162_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500163_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010500187_,4,insufficient_history,4.25,24296.75,0.0,0.0,0.0,insufficient_recent_history,2025-05-01,all_known_history_stale,
010500188_,3,insufficient_history,6.0,24314.5,0.0,0.0,0.0,insufficient_recent_history,2026-04-01,6_calendar_months,
010700001_,32,estimated_from_past,72.31091492685128,24318.0,1.1858084000318334,8.800608745334067,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
010700002_,32,estimated_from_past,350.9188072735482,24318.0,-3.3227532103218804,20.947425590645896,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010700003_,32,estimated_from_past,124.41550994350895,24318.0,-2.334043662617706,8.09888243481887,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010700016_,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
010700021_,3,insufficient_history,3.6666666666666665,24293.0,0.0,0.0,0.0,insufficient_recent_history,2024-10-01,all_known_history_stale,
010700029_,32,estimated_from_past,18.507842026367175,24318.0,0.2664008798174143,-0.28948403186480504,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.9166666666666666
010700030_,32,estimated_from_past,24.622257926329453,24318.0,0.39598205701885564,0.12435105020362407,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.8333333333333334
010700031_,31,estimated_from_past,12.834935609603363,24318.0,0.017745582930964666,-0.6892970232842965,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,0.45454545454545453
010700032_,32,estimated_from_past,19.037235901976587,24318.0,0.7285123718750806,-0.39640379421666205,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
010700036_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-11-01,none,
010700037_,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-02-01,none,
010700041_,4,insufficient_history,4.25,24298.5,0.0,0.0,0.0,insufficient_recent_history,2025-05-01,all_known_history_stale,
010700042_,3,insufficient_history,1.3333333333333333,24289.0,0.0,0.0,0.0,insufficient_recent_history,2024-03-01,all_known_history_stale,
010700043_,5,insufficient_history,4.0,24297.8,0.0,0.0,0.0,insufficient_recent_history,2025-05-01,all_known_history_stale,
010700044_,3,insufficient_history,1.3333333333333333,24297.333333333332,0.0,0.0,0.0,insufficient_recent_history,2025-02-01,all_known_history_stale,
010700045_,3,insufficient_history,1.3333333333333333,24301.333333333332,0.0,0.0,0.0,insufficient_recent_history,2025-07-01,all_known_history_stale,
