sku,unit,target_month,predicted_qty,level_qty,seasonal_factor,trend_per_month,months_from_level_anchor,trend_contribution_qty,deseasonalized_forecast,damping,status,warnings,model,supplier_id
010300124_,шт,2026-09-01,2.5,2.5,1.0,0.0,2.0,0.0,2.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,IEK
010300125_,шт,2026-09-01,3.3333333333333335,3.3333333333333335,1.0,0.0,23.33333333333212,0.0,3.3333333333333335,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,IEK
010300127_,шт,2026-09-01,8.666666666666666,8.666666666666666,1.0,0.0,21.33333333333212,0.0,8.666666666666666,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,IEK
010300130_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300131_,шт,2026-09-01,1.0,1.0,1.0,0.0,4.5,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,IEK
010300142_,шт,2026-09-01,2.0,2.0,1.0,0.0,5.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,IEK
010300144_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300150_,шт,2026-09-01,1.0,1.0,1.0,0.0,2.5,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,IEK
010300153_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300156_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300157_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300159_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300160_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300161_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300162_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300163_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300164_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300165_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300166_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300167_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300168_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300169_,шт,2026-09-01,10.0,10.0,1.0,0.0,22.799999999999272,0.0,10.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,IEK
010300170_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300171_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300184_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300185_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300188_,шт,2026-09-01,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,IEK
010300189_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300191_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300200_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300239_,шт,2026-09-01,5.0,5.0,1.0,0.0,4.0,0.0,5.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,IEK
010300242_,шт,2026-09-01,6.0,6.0,1.0,0.0,3.0,0.0,6.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,IEK
010300250_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010300251_,шт,2026-09-01,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,IEK
010300252_,шт,2026-09-01,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,IEK
010400842_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400849_,шт,2026-09-01,6.666666666666667,6.666666666666667,1.0,0.0,2.0,0.0,6.666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010400850_,шт,2026-09-01,6.0,6.0,1.0,0.0,2.5,0.0,6.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010400854_,шт,2026-09-01,21.0,21.0,1.0,0.0,2.0,0.0,21.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010400865_,шт,2026-09-01,13.666666666666666,13.666666666666666,1.0,0.0,2.0,0.0,13.666666666666666,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010400867_,шт,2026-09-01,19.333333333333332,19.333333333333332,1.0,0.0,2.0,0.0,19.333333333333332,0.0,forecast,neutral_seasonality_insufficient_evidence,decomposition,IEK
010400925_,шт,2026-09-01,12.0,12.0,1.0,0.0,2.0,0.0,12.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010400926_,шт,2026-09-01,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,IEK
010400927_,шт,2026-09-01,8.666666666666666,8.666666666666666,1.0,0.0,2.0,0.0,8.666666666666666,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010400928_,шт,2026-09-01,8.0,8.0,1.0,0.0,2.5,0.0,8.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,IEK
010400929_,шт,2026-09-01,11.5,11.5,1.0,0.0,2.0,0.0,11.5,0.0,forecast,neutral_seasonality_insufficient_evidence,decomposition,IEK
010400930_,шт,2026-09-01,3.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,IEK
010400931_,шт,2026-09-01,3.6666666666666665,3.6666666666666665,1.0,0.0,2.0,0.0,3.6666666666666665,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010400932_,шт,2026-09-01,2.6666666666666665,2.6666666666666665,1.0,0.0,2.0,0.0,2.6666666666666665,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010400933_,шт,2026-09-01,6.0,6.0,1.0,0.0,2.0,0.0,6.0,0.0,forecast,neutral_seasonality_insufficient_evidence,decomposition,IEK
010400934_,шт,2026-09-01,17.666666666666668,17.666666666666668,1.0,0.0,2.0,0.0,17.666666666666668,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010400939_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400940_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400941_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400942_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400943_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400944_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400945_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400946_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400947_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400948_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400949_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400950_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400951_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400952_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400953_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400954_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400955_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400956_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400957_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010400958_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010500001_,шт,2026-09-01,45.800973791444235,39.266755190131484,1.1664058710650715,0.0,2.0,0.0,39.266755190131484,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500002_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010500003_,шт,2026-09-01,36.18270894477121,18.92406651055752,1.911994386861053,0.0,2.0,0.0,18.92406651055752,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500004_,шт,2026-09-01,1578.6394978756546,1687.050656899515,0.9357392390201845,0.0,2.0,0.0,1687.050656899515,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500005_,шт,2026-09-01,3707.6735581804705,3337.6790136603954,1.1108538427469412,0.0,2.0,0.0,3337.6790136603954,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500006_,шт,2026-09-01,26388.810306398784,22397.02531834651,1.178228355387106,0.0,2.0,0.0,22397.02531834651,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500007_,шт,2026-09-01,720.0830794948077,668.6412550280062,1.0769348646676713,0.0,2.0,0.0,668.6412550280062,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500008_,шт,2026-09-01,16575.9552732637,13943.343577724125,1.1888077763317424,0.0,2.0,0.0,13943.343577724125,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500009_,шт,2026-09-01,3231.875933506705,3044.7149150801183,1.0614707858195853,0.0,2.0,0.0,3044.7149150801183,0.0,forecast,,decomposition,IEK
010500010_,шт,2026-09-01,753.2843110935306,721.250090680686,1.0444148580731714,0.0,2.0,0.0,721.250090680686,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500011_,шт,2026-09-01,239.7743781654207,314.3332006035266,0.762803221883812,0.0,2.0,0.0,314.3332006035266,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500012_,шт,2026-09-01,332.63693384360664,439.4938964975565,0.7568636026449483,0.0,2.0,0.0,439.4938964975565,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500014_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010500015_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010500017_,шт,2026-09-01,25.5,25.5,1.0,0.0,14.75,0.0,25.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,IEK
010500018_,шт,2026-09-01,274.01261738845756,246.25951561499903,1.1126985964548375,0.0,2.0,0.0,246.25951561499903,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500019_,шт,2026-09-01,2496.9766103871684,2245.836795807911,1.1118246058876744,0.0,2.0,0.0,2245.836795807911,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500020_,шт,2026-09-01,46.21312468914405,45.23146454540248,1.021703036892741,0.0,1.0,0.0,45.23146454540248,0.0,forecast,insufficient_recent_history,decomposition,IEK
010500021_,шт,2026-09-01,4545.607943497566,4592.937998207984,0.9896950373096951,0.0,2.0,0.0,4592.937998207984,0.0,forecast,,decomposition,IEK
010500022_,шт,2026-09-01,1261.8302016081786,1205.9705284869015,1.0463192688393164,0.0,2.0,0.0,1205.9705284869015,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500023_,шт,2026-09-01,590.3416607760944,646.4325455752618,0.9132301039248388,0.0,2.0,0.0,646.4325455752618,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500024_,шт,2026-09-01,206.27770844130026,171.38733143591924,1.203576172830641,0.0,2.0,0.0,171.38733143591924,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500025_,шт,2026-09-01,207.98824135608237,227.8758353603304,0.9127261827793166,0.0,2.0,0.0,227.8758353603304,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500027_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010500028_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010500029_,шт,2026-09-01,3.3333333333333335,3.3333333333333335,1.0,0.0,19.111111111109494,0.0,3.3333333333333335,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,IEK
010500030_,шт,2026-09-01,20.333333333333332,20.333333333333332,1.0,0.0,18.66666666666788,0.0,20.333333333333332,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,IEK
010500031_,шт,2026-09-01,62.4,62.4,1.0,0.0,22.599999999998545,0.0,62.4,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,IEK
010500032_,шт,2026-09-01,96.48730685926431,82.82160073099992,1.165001714620922,-0.0,2.0,-0.0,82.82160073099992,0.0,forecast,,decomposition,IEK
010500033_,шт,2026-09-01,853.58087880981,771.3059041016055,1.1066697068837246,0.0,2.0,0.0,771.3059041016055,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500034_,шт,2026-09-01,105.50001522899883,70.35367388047439,1.4995665387458719,0.0,2.0,0.0,70.35367388047439,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500035_,шт,2026-09-01,1675.55866505295,1565.6366126637058,1.0702091733804229,0.0,2.0,0.0,1565.6366126637058,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500036_,шт,2026-09-01,1463.9883029270784,1435.0172365913938,1.020188653903907,0.0,2.0,0.0,1435.0172365913938,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500037_,шт,2026-09-01,782.54065575022,829.1575889010186,0.9437779575622223,0.0,2.0,0.0,829.1575889010186,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500038_,шт,2026-09-01,378.1728435534135,384.1801455926572,0.9843633198952108,0.0,2.0,0.0,384.1801455926572,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500039_,шт,2026-09-01,1264.629352454898,1269.6825500107286,0.9960201094708375,0.0,2.0,0.0,1269.6825500107286,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500040_,шт,2026-09-01,4.101556842666675,6.802045854902135,0.6029887081267973,0.0,2.0,0.0,6.802045854902135,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500041_,шт,2026-09-01,9.333333333333334,9.333333333333334,1.0,0.0,2.0,0.0,9.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010500042_,шт,2026-09-01,29.70929306574362,24.06718417432397,1.2344316165344729,0.0,2.0,0.0,24.06718417432397,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500044_,шт,2026-09-01,12.740185746724103,16.175764513327064,0.7876094966780446,0.0,2.0,0.0,16.175764513327064,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500045_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010500046_,шт,2026-09-01,9.0,9.0,1.0,0.0,2.0,0.0,9.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010500047_,шт,2026-09-01,7.0,7.0,1.0,0.0,2.5,0.0,7.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010500048_,шт,2026-09-01,53.64402719501151,41.08762811499164,1.3056004850140868,0.0,2.0,0.0,41.08762811499164,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500050_,шт,2026-09-01,1.0,1.0,1.0,0.0,19.400000000001455,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,IEK
010500053_,шт,2026-09-01,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,decomposition,IEK
010500054_,шт,2026-09-01,13.333333333333334,13.333333333333334,1.0,0.0,2.0,0.0,13.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;flat_or_unstable,decomposition,IEK
010500063_,шт,2026-09-01,16.887233063591417,10.486262333070565,1.610414895909488,0.0,2.0,0.0,10.486262333070565,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500068_,шт,2026-09-01,3.300535286789333,4.100151853675702,0.804978792146557,0.0,2.0,0.0,4.100151853675702,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500082_,шт,2026-09-01,5.666666666666667,5.666666666666667,1.0,0.0,11.0,0.0,5.666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,IEK
010500090_,шт,2026-09-01,4.792763601651369,6.9232139780168405,0.6922743709597518,-0.0,2.0,-0.0,6.9232139780168405,0.0,forecast,,decomposition,IEK
010500091_,шт,2026-09-01,1.8333333333333333,1.8333333333333333,1.0,0.0,16.16666666666788,0.0,1.8333333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,IEK
010500092_,шт,2026-09-01,10.797055411154242,9.040483122546199,1.194300709906454,-0.0,2.0,-0.0,9.040483122546199,0.0,forecast,,decomposition,IEK
010500093_,шт,2026-09-01,12.976466415981783,15.938968777249462,0.8141346279882161,0.0,2.0,0.0,15.938968777249462,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500094_,шт,2026-09-01,12.431099951137504,16.979144027258524,0.7321393782384121,0.0,2.0,0.0,16.979144027258524,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500095_,шт,2026-09-01,27.25319648462164,35.93272864668537,0.7584505132519521,0.0,2.0,0.0,35.93272864668537,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500101_,шт,2026-09-01,15.5,15.5,1.0,0.0,1.5,0.0,15.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,decomposition,IEK
010500102_,шт,2026-09-01,23.106996820347472,25.292204839391193,0.9136015213809916,0.0,2.0,0.0,25.292204839391193,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500103_,шт,2026-09-01,498.0252252892004,298.3522011124298,1.66925272691897,0.0,2.0,0.0,298.3522011124298,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500110_,,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010500111_,шт,2026-09-01,6.0,6.0,1.0,0.0,2.0,0.0,6.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,decomposition,IEK
010500122_,шт,2026-09-01,102.21152972031949,76.4579113116539,1.3368339255788715,0.0,2.0,0.0,76.4579113116539,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500123_,шт,2026-09-01,29.4,29.4,1.0,0.0,24.200000000000728,0.0,29.4,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,decomposition,IEK
010500124_,шт,2026-09-01,24.306908988467015,25.54503145024525,0.9515317699181636,0.0,2.0,0.0,25.54503145024525,0.0,forecast,unstable_trend_disabled,decomposition,IEK
010500129_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010500136_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
010500137_,шт,2026-09-01,,,1.0,0.0,,,,0.0,insufficient_history,,decomposition,IEK
